time,server_time,dt,client,flags,health,pre_origin_x,pre_origin_y,pre_origin_z,post_origin_x,post_origin_y,post_origin_z,pre_velocity_x,pre_velocity_y,pre_velocity_z,post_velocity_x,post_velocity_y,post_velocity_z,head_x,head_y,head_z,body_movement_x,body_movement_y,body_movement_z,actual_body_movement_x,actual_body_movement_y,actual_body_movement_z,velocity_average_x,velocity_average_y,velocity_average_z,launch_x,launch_y,launch_z,launched,hands_anchored,body_bounced,player_trace_allsolid,player_trace_startsolid,launch_contact_intentional,command_teleporting,map_teleport_during_move,map_teleport_during_final_link,teleport_cooldown_active,gorilla_state_invalidated_for_teleport,gorilla_player_unstuck,final_stuck_startsolid,final_stuck_allsolid,teleport_time_frame_start,teleport_time_before_final_link,teleport_time_after_final_link,teleport_exit_nudge,command_teleport_target_x,command_teleport_target_y,command_teleport_target_z,origin_before_final_link_x,origin_before_final_link_y,origin_before_final_link_z,origin_after_final_link_x,origin_after_final_link_y,origin_after_final_link_z,velocity_before_final_link_x,velocity_before_final_link_y,velocity_before_final_link_z,velocity_after_final_link_x,velocity_after_final_link_y,velocity_after_final_link_z,angles_after_final_link_x,angles_after_final_link_y,angles_after_final_link_z,teleport_target_after_final_link_x,teleport_target_after_final_link_y,teleport_target_after_final_link_z,gorilla_unstick_from_x,gorilla_unstick_from_y,gorilla_unstick_from_z,gorilla_unstick_to_x,gorilla_unstick_to_y,gorilla_unstick_to_z,gorilla_last_safe_origin_x,gorilla_last_safe_origin_y,gorilla_last_safe_origin_z,final_stuck_trace_end_x,final_stuck_trace_end_y,final_stuck_trace_end_z,off_trace_start_x,off_trace_start_y,off_trace_start_z,off_desired_end_x,off_desired_end_y,off_desired_end_z,off_contact_anchor_x,off_contact_anchor_y,off_contact_anchor_z,off_movement_x,off_movement_y,off_movement_z,off_cmd_velocity_x,off_cmd_velocity_y,off_cmd_velocity_z,off_cmd_velocity_mag_field,off_cmd_velocity_mag_vec,off_colliding,off_previous_touching,off_touching,off_fallback_used,main_trace_start_x,main_trace_start_y,main_trace_start_z,main_desired_end_x,main_desired_end_y,main_desired_end_z,main_contact_anchor_x,main_contact_anchor_y,main_contact_anchor_z,main_movement_x,main_movement_y,main_movement_z,main_cmd_velocity_x,main_cmd_velocity_y,main_cmd_velocity_z,main_cmd_velocity_mag_field,main_cmd_velocity_mag_vec,main_colliding,main_previous_touching,main_touching,main_fallback_used
176.308300,152.787946,0.014794,0,4104,168.0,841.030884,1005.280884,-265.494324,840.427063,1006.890686,-266.181915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,840.427063,1006.890686,-275.181915,-0.603821,1.609802,-0.687592,-0.603821,1.609802,-0.687592,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,840.427063,1006.890686,-266.181915,840.427063,1006.890686,-266.181915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,840.427063,1006.890686,-266.181915,840.427063,1006.890686,-266.181915,841.030884,1005.280884,-265.494324,840.427063,1006.890686,-266.181915,814.521179,1012.234802,-291.312592,815.125000,1010.625000,-290.625000,814.521179,1012.234802,-291.312592,-0.603821,1.609802,-0.687592,-0.250000,0.875000,-0.375000,0.993644,0.984251,1,1,1,0,796.021179,983.359802,-287.187592,796.250000,982.750000,-287.250000,795.646179,984.359802,-287.937592,0.000000,0.000000,0.000000,0.375000,-0.125000,0.000000,0.631102,0.395285,0,0,0,0
176.322048,152.802740,0.013748,0,4104,168.0,840.427063,1006.890686,-266.181915,840.073242,1008.750488,-266.994507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,840.073242,1008.750488,-275.994507,-0.353821,1.859802,-0.812592,-0.353821,1.859802,-0.812592,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,840.073242,1008.750488,-266.994507,840.073242,1008.750488,-266.994507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,840.073242,1008.750488,-266.994507,840.073242,1008.750488,-266.994507,840.427063,1006.890686,-266.181915,840.073242,1008.750488,-266.994507,814.521179,1012.234802,-291.312592,814.875000,1010.375000,-290.500000,814.521179,1012.234802,-291.312592,-0.353821,1.859802,-0.812592,-0.375000,0.750000,-0.375000,0.933726,0.918559,1,1,1,0,795.646179,984.359802,-287.937592,796.000000,983.750000,-287.875000,795.646179,985.609802,-288.687592,0.000000,0.000000,0.000000,0.500000,-0.125000,-0.125000,0.510896,0.530330,0,0,0,0
176.335282,152.816488,0.013234,0,4104,168.0,840.073242,1008.750488,-266.994507,839.594421,1010.110291,-267.557098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,839.594421,1010.110291,-276.557098,-0.478821,1.359802,-0.562592,-0.478821,1.359802,-0.562592,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,839.594421,1010.110291,-267.557098,839.594421,1010.110291,-267.557098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,839.594421,1010.110291,-267.557098,839.594421,1010.110291,-267.557098,840.073242,1008.750488,-266.994507,839.594421,1010.110291,-267.557098,814.521179,1012.234802,-291.312592,815.000000,1010.875000,-290.750000,814.521179,1012.234802,-291.312592,-0.478821,1.359802,-0.562592,-0.375000,0.750000,-0.375000,0.924247,0.918559,1,1,1,0,795.646179,985.609802,-288.687592,796.375000,985.250000,-288.750000,795.896179,986.609802,-289.312592,0.000000,0.000000,0.000000,0.500000,0.000000,-0.125000,0.348639,0.515388,0,0,0,0
176.349070,152.829722,0.013788,0,4104,168.0,839.594421,1010.110291,-267.557098,838.990601,1011.970093,-268.494690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,838.990601,1011.970093,-277.494690,-0.603821,1.859802,-0.937592,-0.603821,1.859802,-0.937592,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,838.990601,1011.970093,-268.494690,838.990601,1011.970093,-268.494690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,838.990601,1011.970093,-268.494690,838.990601,1011.970093,-268.494690,839.594421,1010.110291,-267.557098,838.990601,1011.970093,-268.494690,814.521179,1012.234802,-291.312592,815.125000,1010.375000,-290.375000,814.521179,1012.234802,-291.312592,-0.603821,1.859802,-0.937592,-0.375000,0.750000,-0.375000,0.923615,0.918559,1,1,1,0,795.896179,986.609802,-289.312592,796.375000,985.875000,-289.375000,795.771179,987.734802,-290.312592,0.000000,0.000000,0.000000,0.500000,0.000000,-0.125000,0.232079,0.515388,0,0,0,0
176.362761,152.843510,0.013691,0,4104,168.0,838.990601,1011.970093,-268.494690,838.386780,1013.579895,-269.182281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,838.386780,1013.579895,-278.182281,-0.603821,1.609802,-0.687592,-0.603821,1.609802,-0.687592,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,838.386780,1013.579895,-269.182281,838.386780,1013.579895,-269.182281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,838.386780,1013.579895,-269.182281,838.386780,1013.579895,-269.182281,838.990601,1011.970093,-268.494690,838.386780,1013.579895,-269.182281,814.521179,1012.234802,-291.312592,815.125000,1010.625000,-290.625000,814.521179,1012.234802,-291.312592,-0.603821,1.609802,-0.687592,-0.375000,0.750000,-0.500000,0.931501,0.976281,1,1,1,0,795.771179,987.734802,-290.312592,795.750000,987.000000,-289.875000,795.146179,988.609802,-290.562592,0.000000,0.000000,0.000000,0.375000,0.000000,0.000000,0.133142,0.375000,0,0,0,0
176.377489,152.857201,0.014728,0,4104,168.0,838.386780,1013.579895,-269.182281,837.907959,1014.939697,-269.869873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,837.907959,1014.939697,-278.869873,-0.478821,1.359802,-0.687592,-0.478821,1.359802,-0.687592,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,837.907959,1014.939697,-269.869873,837.907959,1014.939697,-269.869873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,837.907959,1014.939697,-269.869873,837.907959,1014.939697,-269.869873,838.386780,1013.579895,-269.182281,837.907959,1014.939697,-269.869873,814.521179,1012.234802,-291.312592,815.000000,1010.875000,-290.625000,814.521179,1012.234802,-291.312592,-0.478821,1.359802,-0.687592,-0.375000,0.750000,-0.500000,0.937309,0.976281,1,1,1,0,795.146179,988.609802,-290.562592,795.000000,987.875000,-289.875000,794.521179,989.234802,-290.562592,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.060700,0.125000,0,0,0,0
176.391202,152.871930,0.013713,0,4104,168.0,837.907959,1014.939697,-269.869873,837.179138,1016.799500,-270.682465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,837.179138,1016.799500,-279.682465,-0.728821,1.859802,-0.812592,-0.728821,1.859802,-0.812592,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,837.179138,1016.799500,-270.682465,837.179138,1016.799500,-270.682465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,837.179138,1016.799500,-270.682465,837.179138,1016.799500,-270.682465,837.907959,1014.939697,-269.869873,837.179138,1016.799500,-270.682465,814.521179,1012.234802,-291.312592,815.250000,1010.375000,-290.500000,814.521179,1012.234802,-291.312592,-0.728821,1.859802,-0.812592,-0.375000,0.750000,-0.500000,0.915854,0.976281,1,1,1,0,794.521179,989.234802,-290.562592,794.375000,988.625000,-290.000000,793.646179,990.484802,-290.812592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020939,0.000000,0,0,0,0
176.403849,152.885643,0.012647,0,4104,168.0,837.179138,1016.799500,-270.682465,836.700317,1018.284302,-271.370056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,836.700317,1018.284302,-280.370056,-0.478821,1.484802,-0.687592,-0.478821,1.484802,-0.687592,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,836.700317,1018.284302,-271.370056,836.700317,1018.284302,-271.370056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,836.700317,1018.284302,-271.370056,836.700317,1018.284302,-271.370056,837.179138,1016.799500,-270.682465,836.700317,1018.284302,-271.370056,814.521179,1012.234802,-291.312592,815.000000,1010.750000,-290.625000,814.521179,1012.234802,-291.312592,-0.478821,1.484802,-0.687592,-0.375000,0.750000,-0.500000,0.902101,0.976281,1,1,1,0,793.646179,990.484802,-290.812592,793.500000,990.000000,-290.625000,793.021179,991.484802,-291.312592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012207,0.000000,0,0,0,0
176.419055,152.898289,0.015206,0,4104,168.0,836.700317,1018.284302,-271.370056,835.971497,1019.894104,-272.057648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,835.971497,1019.894104,-281.057648,-0.728821,1.609802,-0.687592,-0.728821,1.609802,-0.687592,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,835.971497,1019.894104,-272.057648,835.971497,1019.894104,-272.057648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,835.971497,1019.894104,-272.057648,835.971497,1019.894104,-272.057648,836.700317,1018.284302,-271.370056,835.971497,1019.894104,-272.057648,814.521179,1012.234802,-291.312592,815.250000,1010.625000,-290.625000,814.521179,1012.234802,-291.312592,-0.728821,1.609802,-0.687592,-0.250000,0.750000,-0.500000,0.890623,0.935414,1,1,1,0,793.021179,991.484802,-291.312592,793.375000,991.000000,-291.250000,792.646179,992.609802,-291.937592,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.015422,0.125000,0,0,0,0
176.432810,152.913496,0.013755,0,4104,168.0,835.971497,1019.894104,-272.057648,835.492676,1021.003906,-272.620239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,835.492676,1021.003906,-281.620239,-0.478821,1.109802,-0.562592,-0.478821,1.109802,-0.562592,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,835.492676,1021.003906,-272.620239,835.492676,1021.003906,-272.620239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,835.492676,1021.003906,-272.620239,835.492676,1021.003906,-272.620239,835.971497,1019.894104,-272.057648,835.492676,1021.003906,-272.620239,814.521179,1012.234802,-291.312592,815.000000,1011.125000,-290.750000,814.521179,1012.234802,-291.312592,-0.478821,1.109802,-0.562592,-0.250000,0.625000,-0.500000,0.872516,0.838525,1,1,1,0,792.646179,992.609802,-291.937592,793.000000,992.250000,-291.750000,792.521179,993.359802,-292.312592,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.015965,0.125000,0,0,0,0
176.445918,152.927251,0.013108,0,4104,168.0,835.492676,1021.003906,-272.620239,834.763855,1022.863708,-273.557831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834.763855,1022.863708,-282.557831,-0.728821,1.859802,-0.937592,-0.728821,1.859802,-0.937592,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,834.763855,1022.863708,-273.557831,834.763855,1022.863708,-273.557831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834.763855,1022.863708,-273.557831,834.763855,1022.863708,-273.557831,835.492676,1021.003906,-272.620239,834.763855,1022.863708,-273.557831,814.521179,1012.234802,-291.312592,815.250000,1010.375000,-290.375000,814.521179,1012.234802,-291.312592,-0.728821,1.859802,-0.937592,-0.250000,0.625000,-0.375000,0.822824,0.770552,1,1,1,0,792.521179,993.359802,-292.312592,792.875000,993.000000,-292.375000,792.146179,994.859802,-293.312592,0.000000,0.000000,0.000000,0.125000,0.125000,0.000000,0.012668,0.176777,0,0,0,0
176.460158,152.940358,0.014240,0,4104,168.0,834.763855,1022.863708,-273.557831,834.588623,1023.367126,-273.829926,0.000000,0.000000,0.000000,-145.751877,18.472656,-65.840256,834.588623,1023.367126,-282.829926,-0.603821,1.734802,-0.937592,-0.175232,0.503418,-0.272095,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,832.513062,1023.630188,-274.929749,832.513062,1023.630188,-274.929749,-145.751877,18.472656,-77.232574,-145.751877,18.472656,-77.232574,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834.588623,1023.367126,-273.829926,834.588623,1023.367126,-273.829926,834.763855,1022.863708,-273.557831,832.513062,1023.630188,-274.929749,814.521179,1012.234802,-291.312592,815.125000,1010.500000,-290.375000,814.521179,1012.234802,-291.312592,-0.603821,1.734802,-0.937592,-0.250000,0.625000,-0.375000,0.778544,0.770552,1,1,1,0,792.146179,994.859802,-293.312592,792.750000,994.625000,-293.500000,792.574768,995.128418,-293.772095,0.000000,0.000000,0.000000,0.250000,0.125000,-0.125000,0.008274,0.306186,0,0,0,0
176.473365,152.954599,0.013206,0,4104,168.0,832.513062,1023.630188,-274.929749,833.022827,1024.932983,-275.148193,-145.751877,18.472656,-77.232574,-135.753708,-15.462708,-33.134560,833.022827,1024.932983,-284.148193,1.021179,2.609802,-0.437592,0.509766,1.302795,-0.218445,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,831.229980,1024.728760,-275.725311,831.229980,1024.728760,-275.725311,-135.753708,-15.462708,-43.699760,-135.753708,-15.462708,-43.699760,30.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,833.022827,1024.932983,-275.148193,833.022827,1024.932983,-275.148193,832.513062,1023.630188,-274.929749,831.229980,1024.728760,-275.725311,814.521179,1012.234802,-291.312592,813.500000,1009.625000,-290.875000,814.521179,1012.234802,-291.312592,1.021179,2.609802,-0.437592,-0.250000,0.625000,-0.375000,0.753656,0.770552,1,1,1,0,792.574768,995.128418,-293.772095,791.250000,995.125000,-295.125000,791.759766,996.427795,-295.343445,0.000000,0.000000,0.000000,0.250000,0.125000,-0.125000,0.004186,0.306186,0,0,0,0
176.488125,152.967805,0.014760,0,4104,168.0,831.229980,1024.728760,-275.725311,832.876160,1027.838623,-276.037903,-135.753708,-15.462708,-43.699760,0.000000,0.000000,0.000000,832.876160,1027.838623,-285.037903,1.646179,3.109802,-0.312592,1.646179,3.109863,-0.312592,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,832.876160,1027.838623,-276.037903,832.876160,1027.838623,-276.037903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,832.876160,1027.838623,-276.037903,832.876160,1027.838623,-276.037903,831.229980,1024.728760,-275.725311,832.876160,1027.838623,-276.037903,814.521179,1012.234802,-291.312592,812.875000,1009.125000,-291.000000,814.521179,1012.234802,-291.312592,1.646179,3.109802,-0.312592,-0.250000,0.625000,-0.375000,0.767648,0.770552,1,1,1,0,791.759766,996.427795,-295.343445,790.625000,996.000000,-296.250000,792.271179,999.109863,-296.562592,0.000000,0.000000,0.000000,0.250000,0.125000,-0.125000,0.001372,0.306186,0,0,0,0
176.501733,152.982565,0.013608,0,4104,168.0,832.876160,1027.838623,-276.037903,832.147339,1029.323486,-276.850494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,832.147339,1029.323486,-285.850494,-0.728821,1.484802,-0.812592,-0.728821,1.484863,-0.812592,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,832.147339,1029.323486,-276.850494,832.147339,1029.323486,-276.850494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,832.147339,1029.323486,-276.850494,832.147339,1029.323486,-276.850494,832.876160,1027.838623,-276.037903,832.147339,1029.323486,-276.850494,814.521179,1012.234802,-291.312592,815.250000,1010.750000,-290.500000,814.521179,1012.234802,-291.312592,-0.728821,1.484802,-0.812592,-0.125000,0.750000,-0.375000,0.835792,0.847791,1,1,1,0,792.271179,999.109863,-296.562592,792.875000,999.000000,-296.750000,792.146179,1000.484863,-297.562592,0.000000,0.000000,0.000000,0.250000,0.125000,-0.125000,0.000254,0.306186,0,0,0,0
176.516004,152.996173,0.014271,0,4104,168.0,832.147339,1029.323486,-276.850494,831.293518,1030.808350,-277.288086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,831.293518,1030.808350,-286.288086,-0.853821,1.484802,-0.437592,-0.853821,1.484863,-0.437592,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,831.293518,1030.808350,-277.288086,831.293518,1030.808350,-277.288086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,831.293518,1030.808350,-277.288086,831.293518,1030.808350,-277.288086,832.147339,1029.323486,-276.850494,831.293518,1030.808350,-277.288086,814.521179,1012.234802,-291.312592,815.375000,1010.750000,-290.875000,814.521179,1012.234802,-291.312592,-0.853821,1.484802,-0.437592,-0.125000,0.750000,-0.500000,0.934083,0.910014,1,1,1,0,792.146179,1000.484863,-297.562592,792.750000,1000.250000,-297.875000,791.896179,1001.734863,-298.312592,0.000000,0.000000,0.000000,0.125000,0.125000,-0.125000,0.000005,0.216506,0,0,0,0
176.529693,153.010444,0.013689,0,4104,168.0,831.293518,1030.808350,-277.288086,830.564697,1032.543213,-277.725677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,830.564697,1032.543213,-286.725677,-0.728821,1.734802,-0.437592,-0.728821,1.734863,-0.437592,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,830.564697,1032.543213,-277.725677,830.564697,1032.543213,-277.725677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,830.564697,1032.543213,-277.725677,830.564697,1032.543213,-277.725677,831.293518,1030.808350,-277.288086,830.564697,1032.543213,-277.725677,814.521179,1012.234802,-291.312592,815.250000,1010.500000,-290.875000,814.521179,1012.234802,-291.312592,-0.728821,1.734802,-0.437592,0.000000,0.750000,-0.625000,1.023961,0.976281,1,1,1,0,791.896179,1001.734863,-298.312592,792.250000,1001.500000,-298.500000,791.521179,1003.234863,-298.937592,0.000000,0.000000,0.000000,0.125000,0.125000,-0.125000,0.197618,0.216506,0,0,0,0
176.543353,153.024134,0.013660,0,4104,168.0,830.564697,1032.543213,-277.725677,829.585876,1034.153076,-278.038269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,829.585876,1034.153076,-287.038269,-0.978821,1.609802,-0.312592,-0.978821,1.609863,-0.312592,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,829.585876,1034.153076,-278.038269,829.585876,1034.153076,-278.038269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,829.585876,1034.153076,-278.038269,829.585876,1034.153076,-278.038269,830.564697,1032.543213,-277.725677,829.585876,1034.153076,-278.038269,814.521179,1012.234802,-291.312592,815.500000,1010.625000,-291.000000,814.521179,1012.234802,-291.312592,-0.978821,1.609802,-0.312592,0.000000,0.750000,-0.875000,1.130326,1.152443,1,1,1,0,791.521179,1003.234863,-298.937592,791.875000,1003.375000,-299.375000,790.896179,1004.984863,-299.687592,0.000000,0.000000,0.000000,0.125000,0.125000,-0.125000,0.193759,0.216506,0,0,0,0
176.557615,153.037793,0.014262,0,4104,168.0,829.585876,1034.153076,-278.038269,829.107056,1036.512939,-279.225861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,829.107056,1036.512939,-288.225861,-0.478821,2.359802,-1.187592,-0.478821,2.359863,-1.187592,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,829.107056,1036.512939,-279.225861,829.107056,1036.512939,-279.225861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,829.107056,1036.512939,-279.225861,829.107056,1036.512939,-279.225861,829.585876,1034.153076,-278.038269,829.107056,1036.512939,-279.225861,814.521179,1012.234802,-291.312592,815.000000,1009.875000,-290.125000,814.521179,1012.234802,-291.312592,-0.478821,2.359802,-1.187592,0.125000,0.125000,-0.250000,0.000005,0.306186,1,1,1,0,790.896179,1004.984863,-299.687592,791.000000,1005.250000,-299.875000,790.521179,1007.609863,-301.062592,0.000000,0.000000,0.000000,0.125000,0.125000,-0.125000,0.199929,0.216506,0,0,0,0
176.571242,153.052055,0.013627,0,4104,168.0,829.107056,1036.512939,-279.225861,829.753235,1038.310303,-278.788452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,829.753235,1038.310303,-287.788452,0.646179,1.797333,0.437408,0.646179,1.797363,0.437408,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,829.753235,1038.310303,-278.788452,829.753235,1038.310303,-278.788452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,829.753235,1038.310303,-278.788452,829.753235,1038.310303,-278.788452,829.107056,1036.512939,-279.225861,829.753235,1038.310303,-278.788452,814.521179,1012.234802,-291.312592,813.125000,1008.375000,-291.875000,814.521179,1012.234802,-291.312592,1.396179,3.859802,0.562408,0.125000,0.125000,-0.250000,0.000587,0.306186,1,1,1,0,790.521179,1007.609863,-301.062592,790.625000,1007.875000,-301.375000,791.271179,1009.672363,-300.937592,-0.103821,-0.265137,0.312408,0.000000,0.125000,-0.125000,0.209066,0.176777,1,0,1,0
176.584429,153.065682,0.013187,0,4104,168.0,829.753235,1038.310303,-278.788452,830.899414,1041.013916,-278.351044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,830.899414,1041.013916,-287.351044,1.146179,2.703583,0.437408,1.146179,2.703613,0.437408,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,830.899414,1041.013916,-278.351044,830.899414,1041.013916,-278.351044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,830.899414,1041.013916,-278.351044,830.899414,1041.013916,-278.351044,829.753235,1038.310303,-278.788452,830.899414,1041.013916,-278.351044,814.521179,1012.234802,-291.312592,812.000000,1006.750000,-292.000000,814.521179,1012.234802,-291.312592,2.521179,5.484802,0.687408,0.125000,0.125000,-0.250000,0.003804,0.306186,1,1,1,0,791.271179,1009.672363,-300.937592,791.500000,1009.750000,-301.125000,792.646179,1012.453613,-300.687592,-0.228821,-0.077637,0.187408,0.000000,0.125000,-0.125000,0.225199,0.176777,1,1,1,0
